week,month,staff_name,role,service,present
25,6,Debra Davidson,nursing_assistant,emergency,True
26,7,Debra Davidson,nursing_assistant,emergency,True
27,7,Debra Davidson,nursing_assistant,emergency,False
28,7,Debra Davidson,nursing_assistant,emergency,True
29,7,Debra Davidson,nursing_assistant,emergency,False
30,7,Debra Davidson,nursing_assistant,emergency,False
31,8,Debra Davidson,nursing_assistant,emergency,True
32,8,Debra Davidson,nursing_assistant,emergency,True
33,8,Debra Davidson,nursing_assistant,emergency,False
34,8,Debra Davidson,nursing_assistant,emergency,False
35,9,Debra Davidson,nursing_assistant,emergency,True
36,9,Debra Davidson,nursing_assistant,emergency,False
37,9,Debra Davidson,nursing_assistant,emergency,True
38,9,Debra Davidson,nursing_assistant,emergency,True
39,10,Debra Davidson,nursing_assistant,emergency,False
40,10,Debra Davidson,nursing_assistant,emergency,False
41,10,Debra Davidson,nursing_assistant,emergency,True
42,10,Debra Davidson,nursing_assistant,emergency,False
43,10,Debra Davidson,nursing_assistant,emergency,True
44,11,Debra Davidson,nursing_assistant,emergency,True
45,11,Debra Davidson,nursing_assistant,emergency,False
46,11,Debra Davidson,nursing_assistant,emergency,True
47,11,Debra Davidson,nursing_assistant,emergency,True
48,12,Debra Davidson,nursing_assistant,emergency,False
49,12,Debra Davidson,nursing_assistant,emergency,True
50,12,Debra Davidson,nursing_assistant,emergency,True
51,12,Debra Davidson,nursing_assistant,emergency,False
52,13,Debra Davidson,nursing_assistant,emergency,True
1,1,Jeffrey Chavez,nursing_assistant,emergency,True
2,1,Jeffrey Chavez,nursing_assistant,emergency,True
3,1,Jeffrey Chavez,nursing_assistant,emergency,False
4,1,Jeffrey Chavez,nursing_assistant,emergency,True
5,2,Jeffrey Chavez,nursing_assistant,emergency,True
6,2,Jeffrey Chavez,nursing_assistant,emergency,False
7,2,Jeffrey Chavez,nursing_assistant,emergency,True
8,2,Jeffrey Chavez,nursing_assistant,emergency,True
9,3,Jeffrey Chavez,nursing_assistant,emergency,False
10,3,Jeffrey Chavez,nursing_assistant,emergency,True
11,3,Jeffrey Chavez,nursing_assistant,emergency,True
12,3,Jeffrey Chavez,nursing_assistant,emergency,False
13,4,Jeffrey Chavez,nursing_assistant,emergency,True
14,4,Jeffrey Chavez,nursing_assistant,emergency,False
15,4,Jeffrey Chavez,nursing_assistant,emergency,False
16,4,Jeffrey Chavez,nursing_assistant,emergency,True
17,4,Jeffrey Chavez,nursing_assistant,emergency,True
18,5,Jeffrey Chavez,nursing_assistant,emergency,False
19,5,Jeffrey Chavez,nursing_assistant,emergency,False
20,5,Jeffrey Chavez,nursing_assistant,emergency,True
21,5,Jeffrey Chavez,nursing_assistant,emergency,False
22,6,Jeffrey Chavez,nursing_assistant,emergency,True
23,6,Jeffrey Chavez,nursing_assistant,emergency,True
24,6,Jeffrey Chavez,nursing_assistant,emergency,False
25,6,Jeffrey Chavez,nursing_assistant,emergency,True
26,7,Jeffrey Chavez,nursing_assistant,emergency,True
27,7,Jeffrey Chavez,nursing_assistant,emergency,False
28,7,Jeffrey Chavez,nursing_assistant,emergency,True
29,7,Jeffrey Chavez,nursing_assistant,emergency,True
30,7,Jeffrey Chavez,nursing_assistant,emergency,False
31,8,Jeffrey Chavez,nursing_assistant,emergency,True
32,8,Jeffrey Chavez,nursing_assistant,emergency,True
33,8,Jeffrey Chavez,nursing_assistant,emergency,False
34,8,Jeffrey Chavez,nursing_assistant,emergency,True
35,9,Jeffrey Chavez,nursing_assistant,emergency,True
36,9,Jeffrey Chavez,nursing_assistant,emergency,False
37,9,Jeffrey Chavez,nursing_assistant,emergency,True
38,9,Jeffrey Chavez,nursing_assistant,emergency,True
39,10,Jeffrey Chavez,nursing_assistant,emergency,False
40,10,Jeffrey Chavez,nursing_assistant,emergency,True
41,10,Jeffrey Chavez,nursing_assistant,emergency,True
42,10,Jeffrey Chavez,nursing_assistant,emergency,False
43,10,Jeffrey Chavez,nursing_assistant,emergency,True
44,11,Jeffrey Chavez,nursing_assistant,emergency,True
45,11,Jeffrey Chavez,nursing_assistant,emergency,False
46,11,Jeffrey Chavez,nursing_assistant,emergency,False
47,11,Jeffrey Chavez,nursing_assistant,emergency,True
48,12,Jeffrey Chavez,nursing_assistant,emergency,False
49,12,Jeffrey Chavez,nursing_assistant,emergency,True
50,12,Jeffrey Chavez,nursing_assistant,emergency,True
51,12,Jeffrey Chavez,nursing_assistant,emergency,False
52,13,Jeffrey Chavez,nursing_assistant,emergency,True
1,1,Sherri Baker,nursing_assistant,emergency,True
2,1,Sherri Baker,nursing_assistant,emergency,True
3,1,Sherri Baker,nursing_assistant,emergency,False
4,1,Sherri Baker,nursing_assistant,emergency,True
5,2,Sherri Baker,nursing_assistant,emergency,True
6,2,Sherri Baker,nursing_assistant,emergency,False
7,2,Sherri Baker,nursing_assistant,emergency,True
8,2,Sherri Baker,nursing_assistant,emergency,True
9,3,Sherri Baker,nursing_assistant,emergency,False
10,3,Sherri Baker,nursing_assistant,emergency,True
11,3,Sherri Baker,nursing_assistant,emergency,False
12,3,Sherri Baker,nursing_assistant,emergency,False
13,4,Sherri Baker,nursing_assistant,emergency,True
14,4,Sherri Baker,nursing_assistant,emergency,True
15,4,Sherri Baker,nursing_assistant,emergency,False
16,4,Sherri Baker,nursing_assistant,emergency,True
17,4,Sherri Baker,nursing_assistant,emergency,True
18,5,Sherri Baker,nursing_assistant,emergency,False
19,5,Sherri Baker,nursing_assistant,emergency,True
20,5,Sherri Baker,nursing_assistant,emergency,True
21,5,Sherri Baker,nursing_assistant,emergency,False
22,6,Sherri Baker,nursing_assistant,emergency,True
23,6,Sherri Baker,nursing_assistant,emergency,True
24,6,Sherri Baker,nursing_assistant,emergency,False
25,6,Sherri Baker,nursing_assistant,emergency,True
26,7,Sherri Baker,nursing_assistant,emergency,True
27,7,Sherri Baker,nursing_assistant,emergency,False
28,7,Sherri Baker,nursing_assistant,emergency,True
29,7,Sherri Baker,nursing_assistant,emergency,True
30,7,Sherri Baker,nursing_assistant,emergency,False
31,8,Sherri Baker,nursing_assistant,emergency,True
32,8,Sherri Baker,nursing_assistant,emergency,True
33,8,Sherri Baker,nursing_assistant,emergency,False
34,8,Sherri Baker,nursing_assistant,emergency,True
35,9,Sherri Baker,nursing_assistant,emergency,True
36,9,Sherri Baker,nursing_assistant,emergency,False
37,9,Sherri Baker,nursing_assistant,emergency,False
38,9,Sherri Baker,nursing_assistant,emergency,True
39,10,Sherri Baker,nursing_assistant,emergency,False
40,10,Sherri Baker,nursing_assistant,emergency,True
41,10,Sherri Baker,nursing_assistant,emergency,True
42,10,Sherri Baker,nursing_assistant,emergency,False
43,10,Sherri Baker,nursing_assistant,emergency,True
44,11,Sherri Baker,nursing_assistant,emergency,True
45,11,Sherri Baker,nursing_assistant,emergency,False
46,11,Sherri Baker,nursing_assistant,emergency,True
47,11,Sherri Baker,nursing_assistant,emergency,True
48,12,Sherri Baker,nursing_assistant,emergency,False
49,12,Sherri Baker,nursing_assistant,emergency,True
50,12,Sherri Baker,nursing_assistant,emergency,True
51,12,Sherri Baker,nursing_assistant,emergency,False
52,13,Sherri Baker,nursing_assistant,emergency,True
1,1,Cassandra Gaines,nursing_assistant,emergency,True
2,1,Cassandra Gaines,nursing_assistant,emergency,True
3,1,Cassandra Gaines,nursing_assistant,emergency,False
4,1,Cassandra Gaines,nursing_assistant,emergency,True
5,2,Cassandra Gaines,nursing_assistant,emergency,True
6,2,Cassandra Gaines,nursing_assistant,emergency,False
7,2,Cassandra Gaines,nursing_assistant,emergency,True
8,2,Cassandra Gaines,nursing_assistant,emergency,True
9,3,Cassandra Gaines,nursing_assistant,emergency,False
10,3,Cassandra Gaines,nursing_assistant,emergency,True
11,3,Cassandra Gaines,nursing_assistant,emergency,True
12,3,Cassandra Gaines,nursing_assistant,emergency,False
13,4,Cassandra Gaines,nursing_assistant,emergency,True
14,4,Cassandra Gaines,nursing_assistant,emergency,True
15,4,Cassandra Gaines,nursing_assistant,emergency,False
16,4,Cassandra Gaines,nursing_assistant,emergency,True
17,4,Cassandra Gaines,nursing_assistant,emergency,True
18,5,Cassandra Gaines,nursing_assistant,emergency,False
19,5,Cassandra Gaines,nursing_assistant,emergency,True
20,5,Cassandra Gaines,nursing_assistant,emergency,True
21,5,Cassandra Gaines,nursing_assistant,emergency,False
22,6,Cassandra Gaines,nursing_assistant,emergency,True
23,6,Cassandra Gaines,nursing_assistant,emergency,False
24,6,Cassandra Gaines,nursing_assistant,emergency,False
25,6,Cassandra Gaines,nursing_assistant,emergency,True
26,7,Cassandra Gaines,nursing_assistant,emergency,False
27,7,Cassandra Gaines,nursing_assistant,emergency,False
28,7,Cassandra Gaines,nursing_assistant,emergency,True
29,7,Cassandra Gaines,nursing_assistant,emergency,False
30,7,Cassandra Gaines,nursing_assistant,emergency,False
31,8,Cassandra Gaines,nursing_assistant,emergency,True
32,8,Cassandra Gaines,nursing_assistant,emergency,True
33,8,Cassandra Gaines,nursing_assistant,emergency,False
34,8,Cassandra Gaines,nursing_assistant,emergency,True
35,9,Cassandra Gaines,nursing_assistant,emergency,True
36,9,Cassandra Gaines,nursing_assistant,emergency,False
37,9,Cassandra Gaines,nursing_assistant,emergency,True
38,9,Cassandra Gaines,nursing_assistant,emergency,True
39,10,Cassandra Gaines,nursing_assistant,emergency,False
40,10,Cassandra Gaines,nursing_assistant,emergency,True
41,10,Cassandra Gaines,nursing_assistant,emergency,True
42,10,Cassandra Gaines,nursing_assistant,emergency,False
43,10,Cassandra Gaines,nursing_assistant,emergency,False
44,11,Cassandra Gaines,nursing_assistant,emergency,True
45,11,Cassandra Gaines,nursing_assistant,emergency,False
46,11,Cassandra Gaines,nursing_assistant,emergency,True
47,11,Cassandra Gaines,nursing_assistant,emergency,True
48,12,Cassandra Gaines,nursing_assistant,emergency,False
49,12,Cassandra Gaines,nursing_assistant,emergency,True
50,12,Cassandra Gaines,nursing_assistant,emergency,True
51,12,Cassandra Gaines,nursing_assistant,emergency,False
52,13,Cassandra Gaines,nursing_assistant,emergency,True
1,1,Elizabeth Fowler,nursing_assistant,emergency,True
2,1,Elizabeth Fowler,nursing_assistant,emergency,True
3,1,Elizabeth Fowler,nursing_assistant,emergency,False
4,1,Elizabeth Fowler,nursing_assistant,emergency,True
5,2,Elizabeth Fowler,nursing_assistant,emergency,False
6,2,Elizabeth Fowler,nursing_assistant,emergency,False
7,2,Elizabeth Fowler,nursing_assistant,emergency,True
8,2,Elizabeth Fowler,nursing_assistant,emergency,True
9,3,Elizabeth Fowler,nursing_assistant,emergency,False
10,3,Elizabeth Fowler,nursing_assistant,emergency,True
11,3,Elizabeth Fowler,nursing_assistant,emergency,True
12,3,Elizabeth Fowler,nursing_assistant,emergency,False
13,4,Elizabeth Fowler,nursing_assistant,emergency,True
14,4,Elizabeth Fowler,nursing_assistant,emergency,True
15,4,Elizabeth Fowler,nursing_assistant,emergency,False
16,4,Elizabeth Fowler,nursing_assistant,emergency,True
17,4,Elizabeth Fowler,nursing_assistant,emergency,False
18,5,Elizabeth Fowler,nursing_assistant,emergency,False
19,5,Elizabeth Fowler,nursing_assistant,emergency,True
20,5,Elizabeth Fowler,nursing_assistant,emergency,True
21,5,Elizabeth Fowler,nursing_assistant,emergency,False
22,6,Elizabeth Fowler,nursing_assistant,emergency,True
23,6,Elizabeth Fowler,nursing_assistant,emergency,True
24,6,Elizabeth Fowler,nursing_assistant,emergency,False
25,6,Elizabeth Fowler,nursing_assistant,emergency,True
26,7,Elizabeth Fowler,nursing_assistant,emergency,True
27,7,Elizabeth Fowler,nursing_assistant,emergency,False
28,7,Elizabeth Fowler,nursing_assistant,emergency,True
29,7,Elizabeth Fowler,nursing_assistant,emergency,True
30,7,Elizabeth Fowler,nursing_assistant,emergency,False
31,8,Elizabeth Fowler,nursing_assistant,emergency,False
32,8,Elizabeth Fowler,nursing_assistant,emergency,True
33,8,Elizabeth Fowler,nursing_assistant,emergency,False
34,8,Elizabeth Fowler,nursing_assistant,emergency,False
35,9,Elizabeth Fowler,nursing_assistant,emergency,True
36,9,Elizabeth Fowler,nursing_assistant,emergency,False
37,9,Elizabeth Fowler,nursing_assistant,emergency,True
38,9,Elizabeth Fowler,nursing_assistant,emergency,True
39,10,Elizabeth Fowler,nursing_assistant,emergency,False
40,10,Elizabeth Fowler,nursing_assistant,emergency,True
41,10,Elizabeth Fowler,nursing_assistant,emergency,True
42,10,Elizabeth Fowler,nursing_assistant,emergency,False
43,10,Elizabeth Fowler,nursing_assistant,emergency,True
44,11,Elizabeth Fowler,nursing_assistant,emergency,True
45,11,Elizabeth Fowler,nursing_assistant,emergency,False
46,11,Elizabeth Fowler,nursing_assistant,emergency,True
47,11,Elizabeth Fowler,nursing_assistant,emergency,True
48,12,Elizabeth Fowler,nursing_assistant,emergency,False
49,12,Elizabeth Fowler,nursing_assistant,emergency,True
50,12,Elizabeth Fowler,nursing_assistant,emergency,True
51,12,Elizabeth Fowler,nursing_assistant,emergency,False
52,13,Elizabeth Fowler,nursing_assistant,emergency,True
1,1,Brittany Farmer,doctor,surgery,True
2,1,Brittany Farmer,doctor,surgery,True
3,1,Brittany Farmer,doctor,surgery,False
4,1,Brittany Farmer,doctor,surgery,True
5,2,Brittany Farmer,doctor,surgery,True
6,2,Brittany Farmer,doctor,surgery,False
7,2,Brittany Farmer,doctor,surgery,True
8,2,Brittany Farmer,doctor,surgery,False
9,3,Brittany Farmer,doctor,surgery,False
10,3,Brittany Farmer,doctor,surgery,True
11,3,Brittany Farmer,doctor,surgery,True
12,3,Brittany Farmer,doctor,surgery,False
13,4,Brittany Farmer,doctor,surgery,True
14,4,Brittany Farmer,doctor,surgery,True
15,4,Brittany Farmer,doctor,surgery,False
16,4,Brittany Farmer,doctor,surgery,True
17,4,Brittany Farmer,doctor,surgery,True
18,5,Brittany Farmer,doctor,surgery,False
19,5,Brittany Farmer,doctor,surgery,True
20,5,Brittany Farmer,doctor,surgery,True
21,5,Brittany Farmer,doctor,surgery,False
22,6,Brittany Farmer,doctor,surgery,True
23,6,Brittany Farmer,doctor,surgery,True
24,6,Brittany Farmer,doctor,surgery,False
25,6,Brittany Farmer,doctor,surgery,True
26,7,Brittany Farmer,doctor,surgery,True
27,7,Brittany Farmer,doctor,surgery,False
28,7,Brittany Farmer,doctor,surgery,True
29,7,Brittany Farmer,doctor,surgery,True
30,7,Brittany Farmer,doctor,surgery,False
31,8,Brittany Farmer,doctor,surgery,True
32,8,Brittany Farmer,doctor,surgery,True
33,8,Brittany Farmer,doctor,surgery,False
34,8,Brittany Farmer,doctor,surgery,True
35,9,Brittany Farmer,doctor,surgery,True
36,9,Brittany Farmer,doctor,surgery,False
37,9,Brittany Farmer,doctor,surgery,True
38,9,Brittany Farmer,doctor,surgery,True
39,10,Brittany Farmer,doctor,surgery,False
40,10,Brittany Farmer,doctor,surgery,True
41,10,Brittany Farmer,doctor,surgery,True
42,10,Brittany Farmer,doctor,surgery,False
43,10,Brittany Farmer,doctor,surgery,True
44,11,Brittany Farmer,doctor,surgery,True
45,11,Brittany Farmer,doctor,surgery,False
46,11,Brittany Farmer,doctor,surgery,True
47,11,Brittany Farmer,doctor,surgery,True
48,12,Brittany Farmer,doctor,surgery,False
49,12,Brittany Farmer,doctor,surgery,True
50,12,Brittany Farmer,doctor,surgery,True
51,12,Brittany Farmer,doctor,surgery,False
52,13,Brittany Farmer,doctor,surgery,False
1,1,Paula Moreno,doctor,surgery,True
2,1,Paula Moreno,doctor,surgery,True
3,1,Paula Moreno,doctor,surgery,False
4,1,Paula Moreno,doctor,surgery,True
5,2,Paula Moreno,doctor,surgery,True
6,2,Paula Moreno,doctor,surgery,False
7,2,Paula Moreno,doctor,surgery,True
8,2,Paula Moreno,doctor,surgery,True
9,3,Paula Moreno,doctor,surgery,False
10,3,Paula Moreno,doctor,surgery,True
11,3,Paula Moreno,doctor,surgery,True
12,3,Paula Moreno,doctor,surgery,False
13,4,Paula Moreno,doctor,surgery,True
14,4,Paula Moreno,doctor,surgery,True
15,4,Paula Moreno,doctor,surgery,False
16,4,Paula Moreno,doctor,surgery,True
17,4,Paula Moreno,doctor,surgery,True
18,5,Paula Moreno,doctor,surgery,False
19,5,Paula Moreno,doctor,surgery,True
20,5,Paula Moreno,doctor,surgery,True
21,5,Paula Moreno,doctor,surgery,False
22,6,Paula Moreno,doctor,surgery,True
23,6,Paula Moreno,doctor,surgery,False
24,6,Paula Moreno,doctor,surgery,False
25,6,Paula Moreno,doctor,surgery,True
26,7,Paula Moreno,doctor,surgery,True
27,7,Paula Moreno,doctor,surgery,False
28,7,Paula Moreno,doctor,surgery,False
29,7,Paula Moreno,doctor,surgery,True
30,7,Paula Moreno,doctor,surgery,False
31,8,Paula Moreno,doctor,surgery,True
32,8,Paula Moreno,doctor,surgery,True
33,8,Paula Moreno,doctor,surgery,False
34,8,Paula Moreno,doctor,surgery,False
35,9,Paula Moreno,doctor,surgery,True
36,9,Paula Moreno,doctor,surgery,False
37,9,Paula Moreno,doctor,surgery,True
38,9,Paula Moreno,doctor,surgery,True
39,10,Paula Moreno,doctor,surgery,False
40,10,Paula Moreno,doctor,surgery,True
41,10,Paula Moreno,doctor,surgery,True
42,10,Paula Moreno,doctor,surgery,False
43,10,Paula Moreno,doctor,surgery,True
44,11,Paula Moreno,doctor,surgery,True
45,11,Paula Moreno,doctor,surgery,False
46,11,Paula Moreno,doctor,surgery,True
47,11,Paula Moreno,doctor,surgery,True
48,12,Paula Moreno,doctor,surgery,False
49,12,Paula Moreno,doctor,surgery,True
50,12,Paula Moreno,doctor,surgery,True
51,12,Paula Moreno,doctor,surgery,False
52,13,Paula Moreno,doctor,surgery,True
1,1,Fred Smith,doctor,surgery,True
2,1,Fred Smith,doctor,surgery,True
3,1,Fred Smith,doctor,surgery,False
4,1,Fred Smith,doctor,surgery,True
5,2,Fred Smith,doctor,surgery,True
6,2,Fred Smith,doctor,surgery,False
7,2,Fred Smith,doctor,surgery,True
8,2,Fred Smith,doctor,surgery,True
9,3,Fred Smith,doctor,surgery,False
10,3,Fred Smith,doctor,surgery,True
11,3,Fred Smith,doctor,surgery,True
12,3,Fred Smith,doctor,surgery,False
13,4,Fred Smith,doctor,surgery,False
14,4,Fred Smith,doctor,surgery,True
15,4,Fred Smith,doctor,surgery,False
16,4,Fred Smith,doctor,surgery,True
17,4,Fred Smith,doctor,surgery,False
18,5,Fred Smith,doctor,surgery,False
19,5,Fred Smith,doctor,surgery,True
20,5,Fred Smith,doctor,surgery,True
21,5,Fred Smith,doctor,surgery,False
22,6,Fred Smith,doctor,surgery,True
23,6,Fred Smith,doctor,surgery,True
24,6,Fred Smith,doctor,surgery,False
25,6,Fred Smith,doctor,surgery,True
26,7,Fred Smith,doctor,surgery,True
27,7,Fred Smith,doctor,surgery,False
28,7,Fred Smith,doctor,surgery,True
29,7,Fred Smith,doctor,surgery,True
30,7,Fred Smith,doctor,surgery,False
31,8,Fred Smith,doctor,surgery,True
32,8,Fred Smith,doctor,surgery,False
33,8,Fred Smith,doctor,surgery,False
34,8,Fred Smith,doctor,surgery,True
35,9,Fred Smith,doctor,surgery,True
36,9,Fred Smith,doctor,surgery,False
37,9,Fred Smith,doctor,surgery,True
38,9,Fred Smith,doctor,surgery,True
39,10,Fred Smith,doctor,surgery,False
40,10,Fred Smith,doctor,surgery,True
