week,month,staff_id,staff_name,role,service,present
25,6,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
26,7,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
27,7,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
28,7,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
29,7,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
30,7,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
31,8,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
32,8,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
33,8,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
34,8,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
35,9,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
36,9,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
37,9,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
38,9,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
39,10,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
40,10,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
41,10,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
42,10,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
43,10,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
44,11,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
45,11,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
46,11,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
47,11,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
48,12,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
49,12,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
50,12,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
51,12,STF-103c818c,Anthony Rodriguez,nurse,emergency,False
52,13,STF-103c818c,Anthony Rodriguez,nurse,emergency,True
1,1,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
2,1,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
3,1,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
4,1,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
5,2,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
6,2,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
7,2,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
8,2,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
9,3,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
10,3,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
11,3,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
12,3,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
13,4,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
14,4,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
15,4,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
16,4,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
17,4,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
18,5,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
19,5,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
20,5,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
21,5,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
22,6,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
23,6,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
24,6,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
25,6,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
26,7,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
27,7,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
28,7,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
29,7,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
30,7,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
31,8,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
32,8,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
33,8,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
34,8,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
35,9,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
36,9,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
37,9,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
38,9,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
39,10,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
40,10,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
41,10,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
42,10,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
43,10,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
44,11,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
45,11,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
46,11,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
47,11,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
48,12,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
49,12,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
50,12,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
51,12,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,False
52,13,STF-b4907958,Rebecca Henderson,nursing_assistant,emergency,True
1,1,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
2,1,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
3,1,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
4,1,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
5,2,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
6,2,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
7,2,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
8,2,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
9,3,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
10,3,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
11,3,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
12,3,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
13,4,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
14,4,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
15,4,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
16,4,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
17,4,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
18,5,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
19,5,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
20,5,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
21,5,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
22,6,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
23,6,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
24,6,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
25,6,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
26,7,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
27,7,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
28,7,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
29,7,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
30,7,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
31,8,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
32,8,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
33,8,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
34,8,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
35,9,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
36,9,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
37,9,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
38,9,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
39,10,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
40,10,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
41,10,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
42,10,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
43,10,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
44,11,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
45,11,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
46,11,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
47,11,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
48,12,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
49,12,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
50,12,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
51,12,STF-398a99e9,James Ferrell,nursing_assistant,emergency,False
52,13,STF-398a99e9,James Ferrell,nursing_assistant,emergency,True
1,1,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
2,1,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
3,1,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
4,1,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
5,2,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
6,2,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
7,2,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
8,2,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
9,3,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
10,3,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
11,3,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
12,3,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
13,4,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
14,4,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
15,4,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
16,4,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
17,4,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
18,5,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
19,5,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
20,5,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
21,5,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
22,6,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
23,6,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
24,6,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
25,6,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
26,7,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
27,7,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
28,7,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
29,7,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
30,7,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
31,8,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
32,8,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
33,8,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
34,8,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
35,9,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
36,9,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
37,9,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
38,9,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
39,10,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
40,10,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
41,10,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
42,10,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
43,10,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
44,11,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
45,11,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
46,11,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
47,11,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
48,12,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
49,12,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
50,12,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
51,12,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,False
52,13,STF-9b87fb95,Tricia Valencia,nursing_assistant,emergency,True
1,1,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
2,1,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
3,1,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
4,1,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
5,2,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
6,2,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
7,2,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
8,2,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
9,3,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
10,3,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
11,3,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
12,3,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
13,4,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
14,4,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
15,4,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
16,4,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
17,4,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
18,5,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
19,5,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
20,5,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
21,5,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
22,6,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
23,6,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
24,6,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
25,6,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
26,7,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
27,7,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
28,7,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
29,7,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
30,7,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
31,8,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
32,8,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
33,8,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
34,8,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
35,9,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
36,9,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
37,9,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
38,9,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
39,10,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
40,10,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
41,10,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
42,10,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
43,10,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
44,11,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
45,11,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
46,11,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
47,11,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
48,12,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
49,12,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
50,12,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
51,12,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,False
52,13,STF-c8ef6bb9,Nathan Maldonado,nursing_assistant,emergency,True
1,1,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
2,1,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
3,1,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
4,1,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
5,2,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
6,2,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
7,2,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
8,2,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
9,3,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
10,3,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
11,3,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
12,3,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
13,4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
14,4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
15,4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
16,4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
17,4,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
18,5,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
19,5,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
20,5,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
21,5,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
22,6,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
23,6,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
24,6,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
25,6,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
26,7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
27,7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
28,7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
29,7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
30,7,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
31,8,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
32,8,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
33,8,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
34,8,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
35,9,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
36,9,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
37,9,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
38,9,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
39,10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
40,10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
41,10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
42,10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
43,10,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
44,11,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
45,11,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
46,11,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
47,11,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
48,12,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
49,12,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
50,12,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
51,12,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,False
52,13,STF-ada6b167,Debra Davidson,nursing_assistant,emergency,True
1,1,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
2,1,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
3,1,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
4,1,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
5,2,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
6,2,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
7,2,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
8,2,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
9,3,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
10,3,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
11,3,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
12,3,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
13,4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
14,4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
15,4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
16,4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
17,4,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
18,5,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
19,5,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
20,5,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
21,5,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
22,6,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
23,6,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
24,6,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
25,6,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
26,7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
27,7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
28,7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
29,7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
30,7,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
31,8,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
32,8,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
33,8,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
34,8,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
35,9,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
36,9,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,False
37,9,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
38,9,STF-f398593d,Jeffrey Chavez,nursing_assistant,emergency,True
